,customer_id,user_name,ratings,review_head,review_body
135,review-dd821ee6-139b-41ff-afd4-d3d81bc1b98e,Asok Gon,5,Classy product,speed average
136,review-3b0fc139-c078-4dbf-a241-9b49d260de63,Azfar Ali,5,Mind-blowing purchase,nice product
137,review-19836dda-411e-4c5d-bbca-03ec617c218f,Flipkart Customer,5,Simply awesome,nice product
138,review-a548fa56-4aeb-4a1c-b931-0557bd623b13,Vishwa Bandhu Virat,4,Delightful,fine product
139,review-094d92ae-55e6-4d1e-a09f-4a74da3ea735,Aman Choudhary,5,Must buy!,good smooth drive computer laptop tv etc
140,review-90342715-a013-4222-9420-f847cafd091b,Sekh Saifuddin,5,Best in the market!,good problem
141,review-b227b9b3-89e0-47f4-bef8-829c6faa449a,VICKY KUMAR,5,Worth every penny,nice
142,review-437640b2-c984-43aa-b55b-983be82b4dd0,Jayesh Jayan,5,Terrific purchase,transfer speed good
143,review-c9ef455b-7fbb-4c82-8e9a-11ff9638a395,FAROOK KAJA HUSSAIN,4,Really Nice,super genuine product tanks flipkart
144,review-132464e2-db08-47d0-a558-733d02af779d,Mihi Antroliya,5,Simply awesome,nice
145,review-144f5101-1654-42e7-9223-a4f5f9733605,Prajith pp,3,Good,good
146,review-02186c2c-2514-4252-b588-b34cfd21928a,prasanth Don,4,Really Nice,super
147,review-54a571e9-bc8a-4c13-b666-7e7ae4fae20d,Vipin Yadav,5,Awesome,nice work pen drive
148,review-f488e6ca-98a3-4e3f-bc4a-e4dee83cf36f,K.Rama Krishna,5,Perfect product!,plastic nice transfers files fast 32gb space memory 29gb overall fabulous
149,review-9fa47af3-bb28-41e0-b1f5-711376b22893,Remya Renjith,5,Just wow!,good
150,review-8c1d08df-284c-4bdc-9ac1-9b73120b878e,Satnam Singh,4,Pretty good,good product received inner packing opened 4 star
151,review-bfdcd8e1-2df2-45f7-8eb4-509e5fca9325,Mohd Faraz Siddiqui,5,Mind-blowing purchase,got 315 gb space pd happy
152,review-3e4981e6-014c-4120-80f1-5631b6b992b2,Anjali Mallik,3,Good,nice
153,review-efe0b696-4ec6-44fa-a9bd-436b2fd23600,Aparna Paul,4,Delightful,good
154,review-2055814f-c0fb-4f44-a713-92bef03df8a9,Abhinav Sarang,5,Best in the market!,gd product
155,review-4b488a4e-a010-40bb-82ae-36efeed0d083,Tirupathi Ganesh,5,Perfect product!,nice product love
156,review-5671d48f-893a-4290-8388-c607c488f4ac,Flipkart Customer,4,Value-for-money,nice simple pendrive
157,review-42dee7a1-fb88-45d1-9ef1-e7f24c825315,Shaji ms,5,Excellent,super product
158,review-7878a40b-900e-4db4-b8d6-c131ec8999fb,Navdeep Singh,4,Nice product,nice product usb 20 drive usb 30 average writing speed 45 mbps
159,review-ffb524cd-256e-46d5-9391-0b5644572fd6,Flipkart Customer,5,Super!,got 32 gb pen drive low price range greatly satisfied
160,review-5df00553-dbe1-463c-bcf9-bb920dba4675,Ajay Kumar,5,Classy product,sandisk cruzer blade 32 gb
161,review-fa6d5936-f5f3-4085-9c1d-880db94f39f9,Ashoke Das,5,Excellent,nice product
162,review-cdc3d850-ae00-444b-bf72-b3eeff421685,Flipkart Customer,1,Did not meet expectations,working contacted systemi loos
