,customer_id,user_name,ratings,review_head,review_body
136,review-24ade104-3b16-4bc4-ad9b-e4b8836d206d,rohit kumar,5,Wonderful,worth money productsound quality superb range
137,review-37da4ba1-628b-4b4b-bc49-ae560cb59e6e,Amit Golder,5,Nice one,comparatively good enough sounds clear bass good okk enough price thanking flipkart fulfill wish gift
138,review-8b64ef59-5dc2-4df8-9321-275c7d2bba95,sudhanshu awasthi,1,Totally Useless,automatically yesterday deliverd flipkarttill 3 hours run time stopped 30 times automatically totally worse productsi want money backbut flipkart policy item replaced
139,review-8d9931bb-861b-4ce3-885b-5238cbdfeabf,Flipkart Customer,4,Nice product,worth
140,review-fa09b834-5f5c-4461-a540-101ad1cc0252,Adarsh Yaav,1,Decent product,sound quality goodbut loud required
141,review-2745f367-90ec-4ce3-81cc-d72f6144541a,kalyan srujan Voleti,1,Unsatisfactory,sound low
142,review-3651b850-bd74-44bc-9652-6f05264bc92b,Rochishnu Dutta,3,Does the job,small sound low volume control go higher priced products
143,review-9c3b3e7c-454f-4141-b586-1d663b71de39,Flipkart Customer,5,Best in the market!,solid sound
144,review-4f223b99-4617-4bc6-91cc-d39dc36574ae,Flipkart Customer,5,Fabulous!,product goodsome aux cable working bluetooth connectivity goodsound quality quite goodworth money packing goodoverall nice
145,review-49ef3c6c-cc54-4063-bc97-b6805b1e6343,Flipkart Customer,5,Awesome,awesome product
146,review-38b477a0-1c1c-47ab-93b5-5813b7816aa5,Flipkart Customer,5,Brilliant,good product totally good
147,review-a340b3ce-4c90-403b-a352-1c7ab9ab473b,niyati chaudhary,4,Nice product,works fine volume low expected loud
148,review-8ab62422-1b4c-45d9-be3f-1898cf976b34,Shameem P,5,Perfect product!,good job
149,review-48a11bcf-5017-4f8c-a167-f0bdebb4f9c2,Flipkart Customer,5,Super!,excellent
150,review-450dbb0a-0e78-4e93-a896-995df4915893,Vishal Thakur,5,Excellent,awesome product
151,review-e7073ed6-7649-4694-b4f4-eab4d6864c86,Karun Saxena,5,Brilliant,nice
152,review-40db59db-5fd4-48c1-a379-203961835a9f,Pradeep Singh,5,Nice speaker....,good need sound good need loud volume refer another
153,review-d35d656a-951d-4131-93ff-3b6fc892c7bb,Abhinav Mishra,5,Pretty good,pretty cool speakers
154,review-58a19adb-cd87-4ec5-8486-0e9b76733a73,him bhanu,1,One Star,sound quality mark waste money
155,review-c2097da1-9f12-4c83-bc3e-8205b6a5b8f8,Aanish Sam Jacob,5,Simply awesome,awesome sound works well every device especially iphone
156,review-9234a633-4f71-4920-8d5a-cf819e2e50bd,Flipkart Customer,5,Simply awesome,nice good
157,review-1ddbe7a5-4586-485f-974f-b3fab5d4e48a,Shubham Pathak,3,Does the job,much satisfied product
158,review-d9abb737-6204-491e-ae67-ce7df7546d8e,Flipkart Customer,5,Terrific,good product
159,review-ebfad455-c10c-4c85-80ae-af70cd4c5851,Flipkart Customer,3,Does the job,excellent good
160,review-66662dd2-3301-49f5-b492-54ee44b68e05,Aman Bhandare,5,Awesome,wow
161,review-6a0b3f78-4e6c-4558-9981-f1cf4c7e3ccb,Repakula Pavan,1,Very bad product!!!,first time life philips product feeling like fake product sound quality less much sound audio songs well video songs think took wrong step selecting product sad write post
162,review-c95ea790-f1d6-4fb3-bc17-1480293a86c0,Flipkart Customer,5,Simply awesome,extremely amazing product loved nd long lasting wellits almost year
163,review-04d10f5d-a5ef-4528-b37b-6c4f435ae43d,Flipkart Customer,2,Not good,small looked pictureand voice low
164,review-ed0d7088-54b5-4b88-bdf9-814b3aa29675,Flipkart Customer,5,Simply awesome,best quality satisfactory
165,review-bbd73c0d-de9d-4364-92b1-a9ae8706510a,Prakash Patil,1,Too low sound. Can't even return the product,low sound cant even return product due policy
166,review-3d5b84d8-cc14-4507-887f-23440fa9c316,Abhishek Trivedi,2,Not good,sound quality good volume also slowubon bt50 much better product
167,review-fbd6b5e0-46e8-4dbf-981b-ffec9d2792ff,Shantanu Pendsey,5,Terrific,awesome sound
168,review-e69b09fa-1f39-411f-9e2b-f0ac2fa893ee,ABHISHEK RANJAN,5,Best in the market!,awesome product full value money
169,review-5a3baf39-dd12-4852-a536-2cc1db061d62,Ramesh Babu,4,Good choice,good product outstanding reason 4 becoz volume adjustment button device otherwise good buy
170,review-dbfaf3c4-1d2f-416b-bdc5-4431abaef82e,Shivansh Agarwal,4,Wonderful,speaker perhaps little smaller youd expect compact decent bluetooth range much play music within large room connecting device reason gave 4 stars perhaps volume limited hence arent meant parties large gatherings per se also battery life average sound quality good problems connecting
171,review-d82e5d4d-84fc-4930-b8b6-b72c67c8dd4e,Yash Shah,2,Could be way better,battery backup less expected improve feature
172,review-65d0fffb-75ca-4c07-89fe-bd2153884202,Basant Ballabh,1,Worst experience ever!,low sound good
173,review-14002dde-6fb3-4cc2-add6-f2326e0e82a5,Flipkart Customer,2,Bad quality,sound qulity good
174,review-0731a07a-fc26-49c9-bffc-4fadb037e4c2,Flipkart Customer,1,Absolute rubbish!,bad product low sound volume updown option going replacement refund option
175,review-b6bc492f-c3ae-42f8-9f70-9414a0e957cd,Manish Kumar,1,Useless product,enough sound da reason
176,review-0aeed6fc-2888-401f-ba97-c62dd0c4bc70,Rexan Renchi,4,Very Good,writing review 2weeks usage seems good far voice clarity load one problem noticed lose bluetooth connectivity playing musicand even charge part mark
177,review-1ac1d7a8-30a9-423e-997e-2ecdbee318bd,chandu s,4,Wonderful,speaker good sound quality upto mark
178,review-e2e8b4b3-cb0e-4ca4-a338-15fb0b3b4321,Flipkart Customer,5,Not good,sound loud good
179,review-23fb66c4-452c-4d89-bf1a-2ad6bc2f125b,amandeep,4,Good choice,nice decsant sound get product u want njoy mild music urself nice compact look wiseits nt party speaker think purpose u need
180,review-4d72cdaa-c1d0-4c0c-b856-bf430f58ed5e,Flipkart Customer,5,Excellent,nice product philipssmall size big sound
181,review-d3e67ac8-8170-43c6-a239-de7898e221fd,Vineet Singh,5,Highly recommended,simply awesome
182,review-e00b1028-2433-4890-b503-955cde8e206a,Bikram Naskar,5,Mind-blowing purchase,awsome
183,review-b3a2bad7-0f57-4a07-8b29-15b291927f11,Kamal Kataria,3,Wonderful,againvery good product philips reasonable price good sound quality volume control button also light weight volume level limited small number light weight machinery handle high frequency music good product buy
184,review-54d5fea0-0aee-4de1-9f7e-a52140cec4e7,Bodhijit Auddya,4,Nice product,nice product sound quality good
185,review-d666db33-cc3b-41e9-9cfb-b38fcc68d15a,Akshit kango,5,Brilliant,awesome speakersmust buy
186,review-d7c963bb-fbca-4bdd-bc4f-987c7a874e5a,JIGNESH PRAJAPATI,5,Super!,superb item philips
187,review-cddf5bf6-ed73-4ab3-83de-9d734b86d326,Rituraj Ranjan,5,Highly recommended,nice quality philips flipkart
188,review-9d8e55e7-f995-4948-8cb9-b827742f13a6,Pankaj Srivastava,5,Terrific purchase,good speakers
189,review-2654edc0-6a90-4bb6-8034-97c398df9224,Flipkart Customer,4,Good product.,good product worth price suggest pay little buy jbl go
190,review-12a350c2-27e8-47a6-b625-dbcf2cbca890,Flipkart Customer,4,Worth the money,sound quality good sound loud
191,review-a7beec27-fe49-42e4-bbe4-55f20edc7ce3,Sushant Behera,5,Perfect product!,excellent product great service flipkart thank
