,customer_id,user_name,ratings,review_head,review_body
126,review-d9dca579-9911-4208-8ab6-25d8fd9bd747,Flipkart Customer,2,Good choice,option power bank better would metal body light weight
127,review-8cf2c091-3597-4907-863f-b0884d23c4df,Flipkart Customer,4,Worth the money,good productits draw back take much time chargeotherwise okay
128,review-7b8b2360-82c5-434c-8fba-75389eb21214,Neeraj kumar,4,Good,everything ok charging slow thats good product
129,review-b376e2c6-824c-4b20-bad3-b2dc6f3fada8,Flipkart Customer,3,Just okay,good product light problem
130,review-c57f405a-4782-4c53-999b-9ee6a7bea3b3,VAGHELA ROHAN MAHASUKHBHAI,4,Good choice,much heavy
131,review-c2299cfb-739f-42a2-9863-e9cd532f5042,Flipkart Customer,5,Must buy!,nice product high power nice thing
132,review-c0f87080-6114-424a-af2d-466aec9e87dd,FlipkartBaliram Customer Chikhalekar,5,Brilliant,goog
133,review-e1cdb2c1-3dc4-409e-a237-d1a67551a4de,Venkatesh Surabhathina,5,Terrific,good
134,review-b401483d-9bc5-4275-8d0d-7b6d2b97cb5e,Renjith Thomas,5,Worth every penny,quality product
135,review-1adbb231-9a0a-48e0-9e97-9c9d34fc76ad,Chandan Tripathy,4,Really Nice,good
136,review-a3fd354e-666f-4525-8ed3-bfeda3820cfd,Rama Koti Reddy,4,Delightful,super
137,review-e65f77e6-5e4f-462c-847c-4154bbe8edaf,Flipkart Customer,1,Worst,much heavy big size
138,review-96c825e2-1abd-451b-a48e-e506890b720b,Flipkart Customer,5,Mind-blowing purchase,product fine
139,review-d7909c37-096b-48d7-8b56-30b7626aaff2,Flipkart Customer,5,Simply awesome,excellent productthnks flipcrt product
140,review-03137219-a6ab-4653-8d9d-870b8ebea6ad,DEVENDRA KUMAR,4,Wonderful,satisfied productbut one irritating thing takes longtime charge mobile original data cable although charging better charge mobile charging cable provided power bankplease try sort problem
141,review-094ae985-0660-45b5-bed5-8303c90cda1a,SARAVANAN GANESH,2,Expected a better product,display
142,review-19f7b9ce-7ca8-4903-b1c7-6a2eedf64a08,jobin thomas,4,Pretty good,weight much
143,review-4738eb48-0dae-41ab-b583-ef3ca0a41596,sathish kumar,3,Three Stars,nice
144,review-7adafcb8-9b8f-4e0e-bcf9-8aec0b6749e5,Amita Tirkey,5,Classy product,nice
145,review-e8a8b94b-d650-47e0-a3ef-365c3f8381bb,Sandeep Nehra,2,Slightly disappointed,bad
146,review-169f7cd7-051f-480a-ac04-0d37ebb2555f,Flipkart Customer,1,Utterly Disappointed,never buy product plz plz totally fraud product take 2 days full charge charge even single phone either duplicate product selling flip cart many things bought flip cart never buy single thing flip carti feel sad
147,review-08bc025b-382e-4fcf-bbda-cbdb74e9c8e1,Flipkart Customer,3,Just okay,full good condition product
148,review-827663d7-9de0-42e2-b0b0-3f9104aaf64e,Pavan PopZz,5,Excellent,nice
149,review-625a04cb-3e4d-414a-a637-2f188ba472ea,Ajit Kumar Nayak,1,Very poor,power back poor dont go
150,review-c00def55-357f-4958-8ab0-15013fde43a0,Flipkart Customer,3,Good,nice product
151,review-41f23efa-e6d9-4961-92aa-4e39c4e3ef32,Flipkart Customer,5,Highly recommended,good product
152,review-bc2d2911-57ee-4f79-82b6-8ad3da094680,RAJESH NAIR,5,Simply awesome,3000 mah battery charge 5timesits gud product
153,review-aa048bab-78b3-44b1-97eb-781df1da2c61,Masuma Yeasmin,5,Awesome,hv itits amazing n derez defect itthe look z everyone hv
154,review-8273e8b5-4300-422e-8a82-5b31d379ec13,Harish Kettavan,5,Simply awesome,good
155,review-c495b6a4-30bd-42a3-93cb-d3ed0dbf8510,Flipkart Customer,5,Mind-blowing purchase,good product
156,review-2cff11a1-9799-477f-b9e5-7a54f4d8c37d,Hari Haran,2,Expected a better product,charged phone hour charging slow
157,review-052d2086-0223-406d-ac45-ed48193c7022,Flipkart Customer,1,Absolute rubbish!,charger cable include power bank
158,review-586c86d0-b017-4585-893b-dd42d20ba6ac,krishna kalasad,1,Value-for-money,using one week one able charge 2200mah mobile least one time
159,review-68897a22-f716-4648-a4fa-b4095c608df8,Flipkart Customer,2,Bad quality,charging takes 24 hour dischargeing 24000mha
160,review-450930ed-b1f5-40d7-85ee-0d5ec45b65d8,Krishnendu Debnath,3,Nice,good product full charge draining quicklyout 20000 mah got 13000 mah 3daysotherwise charging fastsamsung galaxy j7
161,review-a4566f16-9887-4f29-b1e4-79ca526f7c4c,Flipkart Customer,3,Three Stars,technical problems1torch led flashing calling2power phone gets sleep mode
162,review-6f315e16-b3cd-4284-8379-cf069ed05e93,Irfan Khan,5,Highly recommended,good product customer happy
163,review-1b4948f4-a9eb-4cc2-8202-c61533b6a462,Tamizh iniyan P,4,Very Good,good supporting fast charging
164,review-7bcf5c0c-65e6-4f16-8fbd-3743e5e13821,Shubhalesh Yadav,5,Wonderful,good product
165,review-0f1c304a-3139-498d-9b67-f0b66bd321d7,Suvesh Kumar,5,Just wow!,good product
166,review-d66a9286-399e-46bf-87cd-2574ed74758d,Flipkart Customer,1,Did not meet expectations,purchage item two months use stop work stop taking charging
167,review-f55935a0-5125-492f-b02c-283ba6ba2a92,Flipkart Customer,1,Utterly Disappointed,stopped getting charging
168,review-1b7c20b2-8e5e-4c00-bb74-e5cf58a13736,Praveen kumar Sharma,5,Terrific purchase,good product reallyi happy productno issue back
169,review-438c21ab-1f9f-4b9e-8a08-6ad40aa6d113,Laxmi Thami,5,Classy product,best price range
170,review-b0e24284-ef5f-43a2-975a-8b79a1e2a31c,Flipkart Customer,4,Value-for-money,nice
171,review-e9a2012c-5373-48b2-ac11-6529abf0ea5a,KAMLESHKUMAR RATHOD,4,Worth the money,best power bank price
172,review-834acbe5-a88a-449e-b475-25fbbe49f339,Vijay C,4,Value-for-money,able charge 5000mah battery mobile three times
173,review-089d3283-ae94-455e-abb2-5c271ba7a33f,Vijay Bisht,3,Just okay,bed
174,review-f3e9088c-4f81-4e90-832f-0b4eea6b1285,Flipkart Customer,4,Worth the money,nice
175,review-a5126282-f6ad-4587-902e-855a4c87b402,Pranav,5,Classy product,good
176,review-94376a3c-69e5-4179-81e6-37633a072731,Flipkart Customer,3,Good,bad
177,review-cbb23885-1956-4baa-8d61-f3965f3195ca,Flipkart Customer,4,Worth the money,good delevery boy ravi nice one thank
178,review-24f19146-de89-4836-b876-a11db527a4f3,Flipkart Customer,5,Fabulous!,fantastic
179,review-7a5a6306-84ce-485e-bbef-d7c61e8b4bb7,Flipkart Customer,5,Must buy!,nice priduct
180,review-543ae29c-6606-418c-95ee-14a258450235,Rohit Gupta,5,Wonderful,good
181,review-5c4180ce-5fa7-435a-a4d6-e8ea866ef1a1,Job Thomas,4,Good choice,nice
182,review-432ce481-3b7d-4597-8c9d-0a1740f60edf,Pranay Kotpalliwar,4,Good choice,value money
183,review-110f5ada-10e4-49fa-8a73-6912b1ac5d24,Flipkart Customer,4,Worth the money,good
184,review-745b9d06-36bb-42c8-88d5-0e2b41436bc4,Vivek Yadav,5,Fabulous!,nice
185,review-cf545c9d-38f3-4f4c-80cf-107a2a415971,1DJ Boss,5,Best in the market!,good
186,review-d59dcbaa-bae0-45a9-ac99-b0071cba1cc6,Shanu Pk,5,Awesome,nice
187,review-8f52c7e2-d94b-4912-afc1-6bdb0a541ad8,Kotha Mahesh,5,Super!,ok
188,review-5cf2aa7c-1668-4acd-9251-b1aa45fcc90a,Satvik Raj,4,Nice product,good
189,review-17d07d92-1913-4726-ba0e-af92ae86c030,JEETANDRA CHAUDHARY,5,Fabulous!,nice work
190,review-3145077b-3b56-4876-abf3-a70c8c7d526a,Arabinda Tung,5,Wonderful,superb
191,review-4e37028d-aeb2-488a-87f4-caf3f2fa795f,Vinay Kumar,5,Awesome,good quality
192,review-bb505134-f97b-4f52-a108-e3ac08b54be4,Santanu Dey,5,Just wow!,3 months use good quality battery backup good
193,review-acab1598-63fa-4989-81fe-d60e1adf6485,Rahul kumar Yadav,5,Highly recommended,super bakup
194,review-96fb49af-1ad8-44ad-8cdc-90917e8b9c2c,Shahinshah Ummer,2,Expected a better product,didnt last much longdont enough power backup mentioned detailsbuy precaution
195,review-b23d62e6-b3ae-461e-96f9-1e2209b2dd6d,maroti karhale,5,Simply awesome,good
196,review-0abbca66-a32f-4fe0-8334-5141b31e7e05,Flipkart Customer,5,Best in the market!,good product data cable bad
197,review-52b78ddb-1d83-4ccc-9d70-40d9ac29b92d,T.Muthu kumara raja,4,Very Good EXCELLENT,nice productvalue moneyexcellent good productso happy
198,review-488ae158-efab-4599-8872-c6f0b700f686,Babu Shiratti,3,Decent product,nice
199,review-581c70a9-562d-4d41-b65b-4e182acb11cf,NITESH SINGH,4,Nice product,better
200,review-2d35a972-cd58-4754-b731-ddaeabac975e,Flipkart Customer,5,Worth every penny,good product compare power bank
201,review-ce7a4200-cd9c-4c9f-b676-8e058429e824,Praboo Praboo,1,Hated it!,dont waste money worth poor battery holding capacity
202,review-3c8bfa69-57b4-496b-b447-a6c6bddd8d44,Flipkart Customer,4,Worth the money,ok nice
203,review-be288ee1-c9a6-4ceb-a44d-e14b68e636db,GSK Reddy,3,Just okay,excellent
204,review-823cb129-7ec4-497b-a5e8-83c3bb724983,vicky vj,5,Highly recommended,value money
205,review-c3408954-e71a-4ea1-a1c2-b3cf94e80d2a,ankit singh rajput,4,Really Nice,good
206,review-526ba214-a325-45ff-bc2f-512a4cc0ecf3,Raghu Ram Mangipudi,3,Decent product,item capacity mentioned 20k charged redmi 4k battery mobile charged two times completely charging drying
207,review-b54d6855-3d45-4444-9c6f-8a00d523505d,Flipkart Customer,1,Worst experience ever!,less backupwaste money
208,review-379cbb10-6f07-4922-b677-c2b5bff3c45d,Niranjan kumar jaiswal,5,Excellent,good product
209,review-d95cdb66-6b5a-478b-b036-019cbf0c835b,Harshada Newalkar,5,Terrific purchase,good product
210,review-b8eccea7-c652-409a-b7b0-00b718ae5b9e,Ali Ali,5,Awesome,nice
211,review-1b7c5034-a8a2-4359-8436-5cbc68b5ba03,Akhil P.k,5,Brilliant,good product
212,review-cae24828-f5d6-4bad-ad2a-3f87fd5ee295,Rakesh Soni,5,Simply awesome,nice
213,review-8210a619-3da4-4719-9517-350ef0074099,Flipkart Customer,3,Good,good product
214,review-d0c4f758-4875-4db4-8045-49edb3e6d17c,R Ravishnu,5,Excellent,good
215,review-cdfb8bd1-ac0d-48ac-bbd5-2cb8c8708457,Indu Reddy,5,Best in the market!,first power bank skeptical go one brother suggested one best go itif u r searching one get heated u charge fully would last 5 full charging20000 mah great deal though heavyfor capacity get
216,review-ecf20afe-60ce-458d-8d13-57939584584d,Pravin Deotarse,4,Delightful,good power bank reasonable price
217,review-dd001295-8b7e-4f1e-a7eb-e9863c27d6d4,Mr. Tamanna,2,Could be way better,nice power bank one mobile speed charge power bank
218,review-0b887e1c-2d1e-4dba-a464-001673721d85,Ranjeet Singh,5,Terrific purchase,superb quiltiy good backup
219,review-2a8fe349-f7f4-4c14-8f15-d3eee5d4fa27,Flipkart Customer,5,Terrific purchase,good quality
220,review-1ef924c4-200f-4a68-b078-9d5940fc76b6,Viramdevsinh Raj,1,Absolute rubbish!,good product
221,review-f70c50f1-68ab-4a64-86dd-4e8b21fcec47,Roshan Teji,5,Best in the market!,sip cool
222,review-918973ae-80ac-4577-83f3-5bfdf1586c81,Haragobinda Sethi,5,Highly recommended,best power bank
223,review-83082a2f-ef07-461b-b24b-5282ff8b0f75,Flipkart Customer,5,Super!,good item
