,customer_id,user_name,ratings,review_head,review_body
9500,review-5fc2805a-486f-4c7f-afca-00dc1b2bdb28,Sagun Murmu,5,Terrific purchase,good
9501,review-645f8456-fab4-4e16-a589-84e8a9e94ca9,Flipkart Customer,4,Very Good,good quality
9502,review-f8f060a1-2957-447b-afa5-ade35b961c73,BABU SHEAK,4,Wonderful,nice
9503,review-239b2376-ab6e-4278-b84d-8303486a4951,Ahamin M,5,Brilliant,nice product worth money thank u flipkart genuine products ur website
9504,review-eaacf395-b59e-4e01-8d28-43434fe9166c,Abhimanyu Singh,5,Just wow!,nice product thanks flipkart delivered ontime
9505,review-4bee3599-7bab-47aa-9fc2-64ab63a367ba,Flipkart Customer,1,Horrible,working
9506,review-cc7cfce9-ba37-4926-aaef-fb0dfeac3ee8,PRANAV KUMAR,5,Great product,awesome product battery backup also good portable size anywhere carryalso small torch
9507,review-67e81ff3-416e-4bb5-ab33-f66304633c16,nazim shaikh,5,Simply awesome,good super product
9508,review-d23cd63f-9dcf-49b8-80a4-2d26d8b576ef,RAJESH SINGAMNENI,5,Highly recommended,nice product heavy compete ones
9509,review-1f0f2028-9beb-47a2-a958-70e025facf6c,Balasubramaniam Nagarajan,4,Really Nice,good
9510,review-e87502c1-5429-4a86-94af-32f18d27eced,Flipkart Customer,4,Good quality product,satisfied product
9511,review-100547a5-373c-4c30-88e5-aa12a08e9228,Flipkart Customer,5,Worth every penny,fantastic
9512,review-5ef25719-03cc-45d5-8ba7-8831a461bc2d,Rajendra pandey Pandey,5,Highly recommended,good
9513,review-2272475f-d3b0-495e-bdb9-2be5070df18c,Avi karmakar,4,Nice product,good got 699 value money
9514,review-f347b549-4c7a-4888-99fc-eb8934e3f6e2,Rahul Patil,5,Perfect product!,super
9515,review-54fecf82-2fdd-4b15-a228-e55206cc08cc,Flipkart Customer,1,Waste of money!,working 3 months purchase
9516,review-8462dd35-cad2-41a8-908c-cd2fb3d231a6,Srikanth Meesala,1,Hated it!,bad
9517,review-5e909437-4ded-4868-948d-347f9fbcca3d,Flipkart Customer,3,Fair,super
9518,review-1590f68c-dc36-4c8d-a3f0-77fcbfd2e641,Flipkart Customer,1,Did not meet expectations,bad product waste money
9519,review-d6a0ce07-90bc-4277-8f73-ed3a22c1e41f,Gaurav Patel,5,Must buy!,osm performance look wise
9520,review-b5c5f8a2-cc9d-4fd5-aa1b-c59f97fa9df0,LOGESH S,5,Must buy!,good working
9521,review-55b5ee8b-7c72-4085-b692-391cc648f872,Prabin Maharana,1,Terrible product,charging back poor
9522,review-21f706a2-1a9d-406b-885e-d2441dd08a19,Flipkart Customer,1,Horrible,bad battery life successful charge phone 100 last dead coming 50
9523,review-62cb8402-f9e0-4f79-981a-60e98078e268,Dhiman Parui,5,Highly recommended,love pruduct love design device good backup takes less time charge mobile
9524,review-e9f6228d-cb1f-4c28-b245-fe4420ec3c20,Sachin Chaudhary,1,Did not meet expectations,bad quality please buy
9525,review-fefc38c4-ddeb-45de-88f6-ea316162f127,Flipkart Customer,5,Excellent,nice product
9526,review-acac0df7-10de-4610-94e3-e44a96af968d,Flipkart Customer,5,Worth every penny,exellent product
