,customer_id,user_name,ratings,review_head,review_body
176,review-d57f6632-fdbb-45a4-8cc0-d7882bc4bb32,Shubhadeep Mondal,5,Perfect product!,awesome
177,review-b09fecbd-bfcc-41be-8c61-32e047541ef9,Flipkart Customer,4,Delightful,good product light weight nice
178,review-8295a8f5-f9d0-44d1-8ad0-c6975af2393d,josh jenson erinjery,5,Classy product,super
179,review-5c003e21-1094-4c67-b001-130a1c353dd8,YOGESH N,5,Terrific purchase,worth money
180,review-43772d8d-9fd3-43a0-a226-4d5afe3859b7,Flipkart Customer,5,Wonderful,super
181,review-d05788e7-9642-4ac2-9ac2-fa59a51942bf,Boggula Shiva Prasad,3,Nice,super nice one
182,review-aea0260a-3aaa-4bb8-93b4-dfb095befbfe,Aditya Singh,3,Decent product,speed bit slow
183,review-c55a8b47-6529-43fa-b15e-e3c359419d3e,Flipkart Customer,5,Highly recommended,nice
184,review-8e18574d-0b0a-4b20-9a45-606ea031bab5,ARVIND KUSHWAHA,5,Great product,good
185,review-d63663e5-ff92-4c77-8dc2-d4ac3eae01bc,Arpan Dawn,3,Just okay,got 186 normal time100 genuine product speed expected type brandbut got lower price bought use secondary one small file folders
